park_id,name_en,name_tc,name_sc,displayAddress_en,displayAddress_tc,displayAddress_sc,latitude,longitude,district_en,district_tc,district_sc,contactNo,opening_status,height,remark_en,remark_tc,remark_sc,carpark_photo
tdc5p1,Hopewell Centre ,合和中心,合和中心,"183 QUEEN'S ROAD EAST, Wan Chai District, Hong Kong",香港 灣仔區 皇后大道東183號,香港 湾仔区 皇后大道东183号,22.2745918,114.17167341,Wan Chai,灣仔區,湾仔区,2527 7292,OPEN,2.0,"Height Limit: 
<u>Provision of Electric Charging Services (Total: 12)</u><br>
Super Charger for Tesla      : 6 nos. (11/F) ; 4 nos. (10/F)<br>
Medium Charger for Tesla  : 2 nos. (12/F)","高度限制: 
<u>設有電動車充電服務 (共12個）</u><br>
Tesla專用快速充電器  : 6個 (11樓) ; 4個 (10樓)<br>
Tesla專用中速充電器  : 2個 (12樓)","高度限制: 
<u>设有电动车充电服务 (共12个）</u><br>
Tesla专用快速充电器  : 6个 (11楼) ; 4个 (10楼)<br>
Tesla专用中速充电器  : 2个 (12楼)",http://resource.data.one.gov.hk/td/carpark/tdc5p1.jpg
tdc32p4,Pok Hong Estate,博康邨,博康邨,"Sha Kok Street, Shatin, New Territories",新界沙田沙角街,新界沙田沙角街,22.37539675,114.19316679,Sha Tin,沙田區,沙田区,2512 9611,OPEN,1.9,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc32p4.jpg
tdc8p1,MTR Tsing Yi Station Car Park,港鐵青衣站停車場,港铁青衣站停车场," TSING TSUEN ROAD, Kwai Tsing District, New Territories",新界 葵青區 青荃路號,新界 葵青区 青荃路号,22.358415316,114.107331183,Kwai Tsing,葵青區,葵青区,28818888,OPEN,2.1,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p1.jpg
tdc8p2,MTR Kowloon Station Car Park,港鐵九龍站停車場,港铁九龙站停车场," AUSTIN ROAD WEST, Yau Tsim Mong District, Kowloon",九龍 油尖旺區 柯士甸道西號,九龙 油尖旺区 柯士甸道西号,22.305013661,114.161918989,Yau Tsim Mong,油尖旺區,油尖旺区,28818888,OPEN,2.1,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p2.jpg
tdc8p3,MTR Hong Kong Station Car Park,港鐵香港站停車場,港铁香港站停车场," FINANCE STREET, Central & Western District, Hong Kong",香港 中西區 金融街號,香港 中西区 金融街号,22.285922464,114.157505851,Central & Western,中西區,中西区,28818888,OPEN,2.1,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p3.jpg
tdc8p7,MTR Maritime Square Car Park,港鐵青衣城停車場,港铁青衣城停车场,"33 TSING KING ROAD, Kwai Tsing District, New Territories",新界 葵青區 青敬路33號,新界 葵青区 青敬路33号,22.358198306,114.106690521,Kwai Tsing,葵青區,葵青区,21867284,OPEN,2.1,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p7.jpg
tdc8p8,Popcorn I Carpark,Popcorn 一期停車場,Popcorn 一期停车场,"9 TONG YIN STREET, Sai Kung District, New Territories",新界 西貢區 唐賢街9號,新界 西贡区 唐贤街9号,22.308018675,114.259222808,Sai Kung,西貢區,西贡区,3543 1273,OPEN,2.2,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p8.jpg
tdc8p9,Paradise Mall Carpark,杏花新城停車場,杏花新城停车场,"100 SHING TAI ROAD, Eastern District, Hong Kong",香港 東區 盛泰道100號,香港 东区 盛泰道100号,22.278000914,114.238896615,Eastern,東區,东区,2595 1978,OPEN,1.8,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p9.jpg
tdc8p10,ELEMENTS Carpark,圓方停車場,圆方停车场,"1 AUSTIN ROAD WEST, Yau Tsim Mong District, Kowloon",九龍 油尖旺區 柯士甸道西1號,九龙 油尖旺区 柯士甸道西1号,22.304932353,114.161579325,Yau Tsim Mong,油尖旺區,油尖旺区,27355234,OPEN,2.2,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p10.jpg
tdc8p11,MTR Ocean Park Station Car Park,港鐵海洋公園站停車場,港铁海洋公园站停车场," Wong Chuk Hang Road, Southern District, Hong Kong",香港 南區 黃竹坑道號,香港 南区 黄竹坑道号,22.248763404,114.174499261,Southern,南區,南区,28818888,OPEN,2.1,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc8p11.jpg
tdc10p1,Sai Kung Government Offices Car Park,西貢政府合署停車場,西贡政府合署停车场,"34 Chan Man Street, Sai Kung, N.T.",新界 西貢區 親民街34號,新界 西贡区 亲民街34号,22.382026,114.272443,Sai Kung,西貢區,西贡区,5282 9983,OPEN,0.0,"Height Limit: 1.9
69 car parking bays and 1 car parking bay for disabled persons","高度限制: 1.9
69個私家車停車位及一個供殘疾人士使用的私家車停車位","高度限制: 1.9
69个私家车停车位及一个供残疾人士使用的私家车停车位",http://resource.data.one.gov.hk/td/carpark/tdc10p1.jpg
tdc1p4,Hysan Place Car Park,希慎廣場停車場,希慎广场停车场,"500 Hennessy Road, Wan Chai District, Hong Kong",香港 灣仔區 軒尼詩道500號,香港 湾仔区 轩尼诗道500号,22.279907691,114.183409552,Wan Chai,灣仔區,湾仔区,,OPEN,3.5,"Height Limit: 
Electric Vehicle Charging Service is now available at B3/F of Lee Garden One Car Park (1 no.), B1/F of Lee Garden Two Car Park (1 no.) and 4/F of Leighton Car Park (1 no.). 
<br><br>
Tesla Superchargers are also in service on the B3/F of Lee Garden One Car Park (2 nos.).
","高度限制: 
3個電動車充電服務已分別於利園一期停車場B3樓(1個)、利園二期停車場B1樓(1個)及禮頓中心停車場4樓(1個)正式投入服務。
<br><br>
2個Tesla Supercharger現也於利園一期停車場B3樓正式投入服務。","高度限制: 
3个电动车充电服务已分别于利园一期停车场B3楼(1个)、利园二期停车场B1楼(1个)及礼顿中心停车场4楼(1个)正式投入服务。
<br><br>
2个Tesla Supercharger现也于利园一期停车场B3楼正式投入服务。",http://resource.data.one.gov.hk/td/carpark/tdc1p4.jpg
tdc14p3309,Tin Chak Car Park A ,天澤A停車場,天泽A停车场,"Tin Chak Shopping Centre, 
71, 73, 75 & 77 Tin Shui Road, Tin Shui Wai, Yuen Long, New Territories","新界元朗天水圍天瑞路71, 73, 75及77號天澤商場","新界元朗天水围天瑞路71, 73, 75及77号天泽商场",22.46684,113.997449,Yuen Long,元朗區,元朗区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3309.jpg
tdc14p3306,T Town North Car Park,T Town North  停車場,T Town North  停车场,"Tin Yuet Estate Car Park, 33 & 39 Tin Wah Road, Tin Shui Wai, Yuen Long, New Territories",新界元朗天水圍天華路33及39號天悅邨停車場,新界元朗天水围天华路33及39号天悦邨停车场,22.462466,113.998936,Yuen Long,元朗區,元朗区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3306.jpg
tdc14p3307,Tin Yuet Car Park,天悅停車場,天悦停车场,"Tin Yuet Estate Car Park, 33 & 39 Tin Wah Road, Tin Shui Wai, Yuen Long, New Territories",新界元朗天水圍天華路33及39號天悅邨停車場,新界元朗天水围天华路33及39号天悦邨停车场,22.462589,114.000443,Yuen Long,元朗區,元朗区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3307.jpg
tdc14p3303,Tin Wah Car Park ,天華停車場,天华停车场,"Tin Wah Estate Retail and Car Park, 21 Tin Tan Street, Tin Shui Wai, Yuen Long, New 
Territories",新界元朗天水圍天壇街21號天華邨商舖及停車場,新界元朗天水围天坛街21号天华邨商舖及停车场,22.461156,113.996398,Yuen Long,元朗區,元朗区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3303.jpg
tdc14p3304,T Town South Car Park,T Town South 停車場,T Town South 停车场,"T 
Town, 30 & 33 Tin Wah Road, Tin Shui Wai, Yuen Long, New Territories",新界元朗天水圍天華路30及33號T Town,新界元朗天水围天华路30及33号T Town,22.461066,113.99724,Yuen Long,元朗區,元朗区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3304.jpg
tdc14p3301,Tin Shui Car Park ,天瑞停車場,天瑞停车场,"Tin Shui Shopping Centre, 9 Tin Shui Road, Tin Shui Wai, Yuen Long, New Territories",新界元朗天水圍天瑞路9號天瑞商場,新界元朗天水围天瑞路9号天瑞商场,22.456333,113.998435,Yuen Long,元朗區,元朗区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3301.jpg
tdc14p3216,Mei Lam Car Park ,美林停車場,美林停车场,"Mei Lam Commercial Centre, 30 Mei Tin Road, Tai Wai, Sha Tin, New Territories",新界沙田大圍美田路30號美林商場,新界沙田大围美田路30号美林商场,22.37805,114.175472,Sha Tin,沙田區,沙田区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3216.jpg
tdc14p3204,Lung Hang  A Car Park ,隆亨A停車場,隆亨A停车场,"Lung Hang Commercial Centre, 1 Tin Sam Street, Tai Wai, Sha Tin, New Territories",新界沙田大圍田心街1號隆亨商場,新界沙田大围田心街1号隆亨商场,22.368096,114.179012,Sha Tin,沙田區,沙田区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3204.jpg
tdc14p3206,Sun Chui Car Park ,新翠停車場,新翠停车场,"Sun Chui Shopping Centre, 2 Chui Tin 
Street, Tai Wai, Sha Tin, New Territories",新界沙田大圍翠田街2號新翠商場,新界沙田大围翠田街2号新翠商场,22.370813,114.182751,Sha Tin,沙田區,沙田区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3206.jpg
tdc14p2119,Choi Yuen Car Park B,彩園B停車場,彩园B停车场,"Choi Yuen 
Plaza, 8 Choi Yuen Road, Sheung Shui, New Territories",新界上水彩園路8號彩園廣場,新界上水彩园路8号彩园广场,22.500256,114.127127,North,北區,北区,3471 2340,OPEN,0.0,"Height Limit: Height Limit:  2.2M
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 高度限制:  2.2米
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 高度限制:  2.2米
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p2119.jpg
tdc14p2120,Choi Yuen Car Park C,彩園C停車場,彩园C停车场,"Choi Yuen Plaza, 8 Choi Yuen Road, Sheung Shui, New Territories",新界上水彩園路8號彩園廣場,新界上水彩园路8号彩园广场,22.500147,114.126765,North,北區,北区,3471 2340,OPEN,0.0,"Height Limit: Height Limit:  1.9M (Entrance); 1.8M (1/F); 1.7M (2/F)
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 高度限制:  1.9米(入口); 1.8米(一樓); 1.7米(二樓)
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 高度限制:  1.9米(入口); 1.8米(一楼); 1.7米(二楼)
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p2120.jpg
tdc14p2121,Choi Yuen D,彩園D場,彩园D场,"Choi Yuen Plaza, 8 Choi Yuen Road, Sheung Shui, New Territories",新界上水彩園路8號彩園廣場,新界上水彩园路8号彩园广场,22.500501,114.128343,North,北區,北区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p2121.jpg
tdc14p3201,Hin Keng Car Park ,顯徑停車場,显径停车场,"Hin Keng Shopping Centre, 69 Che Kung Miu Road, Tai Wai, Sha Tin, New Territories",新界沙田大圍車公廟道69號顯徑商場,新界沙田大围车公庙道69号显径商场,22.364076,114.172507,Sha Tin,沙田區,沙田区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p3201.jpg
tdc14p2104,Heng On Car Park ,恆安停車場,恒安停车场,"Heng On Commercial Centre, 1 Hang Kam Street, Ma On Shan, Sha Tin, New Territories",新界沙田馬鞍山恆錦街1號恆安商場,新界沙田马鞍山恒锦街1号恒安商场,22.416621,114.228137,Sha Tin,沙田區,沙田区,2830 3845,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p2104.jpg
tdc14p2106,Yiu On Car Park ,耀安停車場,耀安停车场,"Yiu On Shopping Centre, 2 Hang Hong 
Street, Ma On Shan, Sha Tin, New Territories",新界沙田馬鞍山恆康街2號耀安商場,新界沙田马鞍山恒康街2号耀安商场,22.420482,114.230566,Sha Tin,沙田區,沙田区,2830 3845,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p2106.jpg
tdc14p2116,Cheung Wah - Cheung Yu Hs.,祥華A場,祥华A场,"Cheung Wah Shopping Centre, 38 San Wan Road, Fanling, New Territories",新界粉嶺新運路38號祥華商場,新界粉岭新运路38号祥华商场,22.493288,114.142545,North,北區,北区,3471 2340,OPEN,0.0,"Height Limit: 
For real-time parking space vacancy of this car park, please download Link Park and Dine App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查詢以上停車場之實時車位供應狀況，可立即下載領展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>","高度限制: 
如欲查询以上停车场之实时车位供应状况，可立即下载领展「泊食易」App<br><a href=""https://www.linkhk.com/en/parkingDirectory"">https://www.linkhk.com/en/parkingDirectory</a>",http://resource.data.one.gov.hk/td/carpark/tdc14p2116.jpg
